Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBSH","Food Balances (old methodology and population)","9","Argentina","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2010","2010","g/capita/day","63.95","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","9","Argentina","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2011","2011","g/capita/day","65.35","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","9","Argentina","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2012","2012","g/capita/day","66.35","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","9","Argentina","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2013","2013","g/capita/day","66.94","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","1","Armenia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2007","2007","kcal/capita/day","2146","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","1","Armenia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2008","2008","kcal/capita/day","2212","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","1","Armenia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2009","2009","kcal/capita/day","2176","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","1","Armenia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2010","2010","kcal/capita/day","2080","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","1","Armenia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2011","2011","kcal/capita/day","2096","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","1","Armenia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2012","2012","kcal/capita/day","2127","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","1","Armenia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2013","2013","kcal/capita/day","2145","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","1","Armenia","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2007","2007","g/capita/day","47.26","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","1","Armenia","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2008","2008","g/capita/day","48.88","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","1","Armenia","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2009","2009","g/capita/day","46.63","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","1","Armenia","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2010","2010","g/capita/day","44.3","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","1","Armenia","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2011","2011","g/capita/day","46.39","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","1","Armenia","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2012","2012","g/capita/day","45.44","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","1","Armenia","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2013","2013","g/capita/day","46.79","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","1","Armenia","664","Food supply (kcal/capita/day)","2941","Animal Products","2007","2007","kcal/capita/day","614","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","1","Armenia","664","Food supply (kcal/capita/day)","2941","Animal Products","2008","2008","kcal/capita/day","658","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","1","Armenia","664","Food supply (kcal/capita/day)","2941","Animal Products","2009","2009","kcal/capita/day","643","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","1","Armenia","664","Food supply (kcal/capita/day)","2941","Animal Products","2010","2010","kcal/capita/day","688","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","1","Armenia","664","Food supply (kcal/capita/day)","2941","Animal Products","2011","2011","kcal/capita/day","693","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","1","Armenia","664","Food supply (kcal/capita/day)","2941","Animal Products","2012","2012","kcal/capita/day","755","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","1","Armenia","664","Food supply (kcal/capita/day)","2941","Animal Products","2013","2013","kcal/capita/day","783","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","1","Armenia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2007","2007","g/capita/day","34.96","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","1","Armenia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2008","2008","g/capita/day","38.72","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","1","Armenia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2009","2009","g/capita/day","37.96","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","1","Armenia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2010","2010","g/capita/day","39.19","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","1","Armenia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2011","2011","g/capita/day","39.6","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","1","Armenia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2012","2012","g/capita/day","42.31","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","1","Armenia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2013","2013","g/capita/day","43.25","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","10","Australia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2007","2007","kcal/capita/day","2140","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","10","Australia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2008","2008","kcal/capita/day","2176","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","10","Australia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2009","2009","kcal/capita/day","2204","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","10","Australia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2010","2010","kcal/capita/day","2209","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","10","Australia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2011","2011","kcal/capita/day","2188","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","10","Australia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2012","2012","kcal/capita/day","2222","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","10","Australia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2013","2013","kcal/capita/day","2225","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","10","Australia","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2007","2007","g/capita/day","35.1","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","10","Australia","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2008","2008","g/capita/day","37.22","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","10","Australia","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2009","2009","g/capita/day","35.28","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","10","Australia","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2010","2010","g/capita/day","34.05","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","10","Australia","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2011","2011","g/capita/day","34.02","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","10","Australia","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2012","2012","g/capita/day","34.23","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","10","Australia","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2013","2013","g/capita/day","34.61","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","10","Australia","664","Food supply (kcal/capita/day)","2941","Animal Products","2007","2007","kcal/capita/day","1057","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","10","Australia","664","Food supply (kcal/capita/day)","2941","Animal Products","2008","2008","kcal/capita/day","1023","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","10","Australia","664","Food supply (kcal/capita/day)","2941","Animal Products","2009","2009","kcal/capita/day","1000","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","10","Australia","664","Food supply (kcal/capita/day)","2941","Animal Products","2010","2010","kcal/capita/day","1004","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","10","Australia","664","Food supply (kcal/capita/day)","2941","Animal Products","2011","2011","kcal/capita/day","1049","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","10","Australia","664","Food supply (kcal/capita/day)","2941","Animal Products","2012","2012","kcal/capita/day","1035","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","10","Australia","664","Food supply (kcal/capita/day)","2941","Animal Products","2013","2013","kcal/capita/day","1050","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","10","Australia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2007","2007","g/capita/day","73.23","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","10","Australia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2008","2008","g/capita/day","69.23","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","10","Australia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2009","2009","g/capita/day","68.05","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","10","Australia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2010","2010","g/capita/day","69.74","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","10","Australia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2011","2011","g/capita/day","71.86","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","10","Australia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2012","2012","g/capita/day","70.29","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","10","Australia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2013","2013","g/capita/day","71.68","Fc","Calculated data"
